station_number,station_id,latitude,longitude
9161,ASN00074092,-35.4,147.4
9162,ASN00074094,-34.207,146.5071
9163,ASN00074095,-35.8215,146.2243
9164,ASN00074096,-35.8667,146.1833
9165,ASN00074097,-34.8,147.5
9166,ASN00074100,-35.9048,146.445
9167,ASN00074102,-33.9945,146.8823
9168,ASN00074103,-36.0,146.0931
9169,ASN00074104,-35.2683,147.1142
9170,ASN00074106,-35.817,145.6004
9171,ASN00074107,-34.6,146.1
9172,ASN00074108,-34.6333,146.0948
9173,ASN00074109,-34.75,146.1667
9174,ASN00074110,-35.3305,146.2652
9175,ASN00074114,-35.1311,147.3091
9176,ASN00074115,-35.6852,146.7273
9177,ASN00074117,-35.7675,146.8999
9178,ASN00074118,-34.5139,146.1848
9179,ASN00074120,-34.9,146.1333
9180,ASN00074123,-34.6125,146.4222
9181,ASN00074124,-35.1667,145.7667
9182,ASN00074126,-35.385,147.0558
9183,ASN00074127,-35.1069,147.3636
9184,ASN00074128,-35.5269,144.952
9185,ASN00074129,-35.7228,144.7865
9186,ASN00074130,-34.7667,146.35
9187,ASN00074131,-35.5929,146.5781
9188,ASN00074132,-34.6389,146.2627
9189,ASN00074148,-34.7071,146.5126
9190,ASN00074162,-34.9349,146.3031
9191,ASN00074188,-35.6724,147.0361
9192,ASN00074192,-35.3027,145.1822
9193,ASN00074193,-35.0868,146.2687
9194,ASN00074194,-35.3196,146.4973
9195,ASN00074195,-35.4506,147.3832
9196,ASN00074196,-35.6833,146.0667
9197,ASN00074197,-34.6516,146.5157
9198,ASN00074198,-35.35,145.45
9199,ASN00074201,-34.916,146.7626
9200,ASN00074202,-34.8504,146.9778
9201,ASN00074203,-35.3167,147.3
9202,ASN00074204,-35.2333,146.9833
9203,ASN00074205,-35.162,147.0274
9204,ASN00074206,-35.7,146.02
9205,ASN00074208,-35.6074,145.2012
9206,ASN00074209,-35.9,145.9
9207,ASN00074217,-34.7565,147.3482
9208,ASN00074221,-34.7325,146.5592
9209,ASN00074233,-34.232,146.7389
9210,ASN00074234,-35.0371,147.1933
9211,ASN00074236,-36.0168,146.7562
9212,ASN00074237,-35.2469,147.1446
9213,ASN00074240,-35.0833,146.2667
9214,ASN00074241,-35.1073,147.3582
9215,ASN00074249,-34.8016,145.8904
9216,ASN00074254,-34.5123,146.4299
9217,ASN00074255,-35.5879,145.7669
9218,ASN00074256,-35.0499,146.1689
9219,ASN00074257,-35.4831,146.7338
9220,ASN00074258,-35.5575,144.9458
9221,ASN00074259,-34.7098,147.4545
9222,ASN00074261,-34.531,146.9806
9223,ASN00074262,-35.7861,144.6002
9224,ASN00074263,-35.6259,146.8343
9225,ASN00074264,-35.4091,147.2479
9226,ASN00074266,-34.2336,146.8453
9227,ASN00074267,-33.9956,146.7683
9228,ASN00075002,-35.6,144.1
9229,ASN00075003,-35.6293,144.1246
9230,ASN00075004,-35.2847,144.5334
9231,ASN00075005,-34.5,145.8
9232,ASN00075006,-34.2289,146.3444
9233,ASN00075007,-33.8436,144.9073
9234,ASN00075009,-34.9333,144.7667
9235,ASN00075010,-34.5131,145.7885
9236,ASN00075011,-34.5,145.2
9237,ASN00075012,-35.4201,144.6002
9238,ASN00075014,-34.4081,145.433
9239,ASN00075016,-33.9871,145.3904
9240,ASN00075017,-33.17,146.642
9241,ASN00075018,-34.2175,144.4661
9242,ASN00075020,-35.1619,143.873
9243,ASN00075021,-34.2,145.4
9244,ASN00075022,-33.5739,145.9167
9245,ASN00075023,-34.75,145.15
9246,ASN00075024,-33.8,145.0
9247,ASN00075025,-33.9787,145.7074
9248,ASN00075026,-34.442,145.5612
9249,ASN00075027,-33.6363,146.5479
9250,ASN00075028,-34.3183,146.0667
9251,ASN00075029,-34.6281,145.3536
9252,ASN00075030,-33.2372,146.1348
9253,ASN00075031,-34.5194,144.8545
9254,ASN00075032,-33.4915,145.5249
9255,ASN00075034,-33.3413,145.748
9256,ASN00075035,-34.4806,144.9789
9257,ASN00075038,-35.6833,144.2167
9258,ASN00075039,-33.2833,146.3707
9259,ASN00075040,-34.2333,146.0
9260,ASN00075041,-34.2487,146.0695
9261,ASN00075042,-34.476,144.3013
9262,ASN00075043,-33.3935,146.0385
9263,ASN00075044,-33.8192,145.6235
9264,ASN00075046,-35.0885,144.0349
9265,ASN00075047,-34.4928,145.2543
9266,ASN00075048,-35.3412,143.5866
9267,ASN00075049,-34.4456,144.1728
9268,ASN00075050,-33.6104,146.3161
9269,ASN00075052,-34.6833,145.3
9270,ASN00075053,-34.4833,145.0333
9271,ASN00075054,-35.2849,145.2098
9272,ASN00075056,-34.939,144.7352
9273,ASN00075057,-33.8467,146.2497
9274,ASN00075062,-34.8096,144.1654
9275,ASN00075063,-34.2,144.5
9276,ASN00075064,-34.4774,145.5472
9277,ASN00075066,-33.4219,146.7283
9278,ASN00075067,-34.466,145.3027
9279,ASN00075069,-34.0965,144.6529
9280,ASN00075070,-35.47,144.395
9281,ASN00075071,-35.2119,144.816
9282,ASN00075072,-33.9376,146.6062
9283,ASN00075073,-33.6833,145.3833
9284,ASN00075074,-33.35,145.8333
9285,ASN00075075,-34.9953,145.0915
9286,ASN00075078,-34.0667,146.1
9287,ASN00075079,-34.2502,146.1897
9288,ASN00075080,-35.1721,144.6966
9289,ASN00075081,-35.0365,144.456
9290,ASN00075082,-35.2333,144.5667
9291,ASN00075084,-35.6333,144.1167
9292,ASN00075086,-35.4679,144.3966
9293,ASN00075087,-33.3992,145.9801
9294,ASN00075089,-34.95,143.4833
9295,ASN00075132,-33.2176,146.2973
9296,ASN00075134,-34.8753,145.289
9297,ASN00075137,-34.564,144.6389
9298,ASN00075139,-33.985,145.7967
9299,ASN00075140,-34.1533,145.1409
9300,ASN00075142,-33.9247,145.5205
9301,ASN00075143,-34.1256,145.7217
9302,ASN00075146,-34.0029,146.061
9303,ASN00075148,-33.9,146.7167
9304,ASN00075150,-33.7833,145.8667
9305,ASN00075151,-33.7,145.7
9306,ASN00075161,-33.6359,146.3061
9307,ASN00075162,-33.6633,146.3225
9308,ASN00075163,-33.3476,145.8703
9309,ASN00075164,-35.0461,143.5718
9310,ASN00075165,-33.6131,145.4564
9311,ASN00075166,-34.5717,145.9987
9312,ASN00075167,-33.7433,145.4654
9313,ASN00075168,-35.3383,144.695
9314,ASN00075173,-34.6403,145.1545
9315,ASN00075175,-34.5471,144.867
9316,ASN00075176,-35.3728,144.1862
9317,ASN00076000,-34.85,142.7811
9318,ASN00076001,-34.8,142.75
9319,ASN00076002,-34.7233,142.7903
9320,ASN00076003,-35.3833,142.0667
9321,ASN00076005,-34.4667,142.2
9322,ASN00076007,-35.2,142.95
9323,ASN00076009,-35.2339,141.3828
9324,ASN00076010,-34.8,142.4667
9325,ASN00076011,-35.1966,142.8014
9326,ASN00076012,-35.1702,143.0001
9327,ASN00076013,-35.0833,142.1825
9328,ASN00076014,-34.8833,143.2667
9329,ASN00076015,-34.2262,142.1512
9330,ASN00076017,-35.1945,143.04
9331,ASN00076018,-35.1136,142.9194
9332,ASN00076021,-34.8833,143.1333
9333,ASN00076023,-34.4613,141.3923
9334,ASN00076024,-34.7122,142.9275
9335,ASN00076025,-35.0551,142.8832
9336,ASN00076026,-34.2133,142.04
9337,ASN00076027,-34.1667,142.0667
9338,ASN00076029,-34.3895,141.3352
9339,ASN00076030,-34.3846,141.758
9340,ASN00076031,-34.2358,142.0867
9341,ASN00076032,-34.2164,142.1667
9342,ASN00076033,-35.15,142.6667
9343,ASN00076034,-35.0,143.0
9344,ASN00076035,-34.2942,141.173
9345,ASN00076036,-35.1667,141.1
9346,ASN00076037,-34.1928,141.5996
9347,ASN00076038,-35.2628,141.1789
9348,ASN00076039,-35.3167,142.7
9349,ASN00076040,-34.3167,141.3333
9350,ASN00076042,-34.7631,142.7447
9351,ASN00076043,-34.9272,142.1765
9352,ASN00076044,-35.1759,143.37
9353,ASN00076045,-35.1833,143.3333
9354,ASN00076046,-35.167,143.2781
9355,ASN00076047,-35.0694,142.3158
9356,ASN00076050,-35.2555,143.3683
9357,ASN00076051,-34.362,141.9038
9358,ASN00076052,-34.3075,142.1882
9359,ASN00076053,-34.5898,142.7686
9360,ASN00076054,-35.1,142.2
9361,ASN00076055,-35.1,143.2
9362,ASN00076059,-35.2,143.5
9363,ASN00076061,-35.1667,141.8167
9364,ASN00076063,-35.0924,141.2611
9365,ASN00076064,-35.1201,142.004
9366,ASN00076065,-35.1362,142.0246
9367,ASN00076067,-34.3883,141.5954
9368,ASN00076068,-34.5,141.9
9369,ASN00076069,-34.9536,142.7392
9370,ASN00076070,-35.1,143.35
9371,ASN00076072,-35.15,142.4833
9372,ASN00076073,-34.4,141.4167
9373,ASN00076086,-34.4,141.7
9374,ASN00076101,-34.4667,141.2667
9375,ASN00076103,-35.189,142.3725
9376,ASN00076105,-34.7164,143.1506
9377,ASN00076106,-35.2484,141.0808
9378,ASN00076107,-35.2848,141.4949
9379,ASN00076108,-35.1683,141.6922
9380,ASN00076109,-35.3678,141.0625
9381,ASN00076110,-34.947,141.0054
9382,ASN00076111,-34.7667,142.3333
9383,ASN00076125,-34.6,142.7833
9384,ASN00076133,-34.1051,141.0166
9385,ASN00076134,-34.2747,141.5878
9386,ASN00077001,-35.9809,143.6479
9387,ASN00077002,-35.6,143.6
9388,ASN00077004,-35.9384,142.4202
9389,ASN00077005,-35.6367,142.995
9390,ASN00077006,-35.9,142.85
9391,ASN00077007,-35.9825,142.9156
9392,ASN00077008,-35.9244,142.851
9393,ASN00077009,-35.5504,142.9207
9394,ASN00077010,-35.7151,142.3569
9395,ASN00077012,-35.7833,143.6667
9396,ASN00077014,-35.717,143.1074
9397,ASN00077015,-35.5574,142.5432
9398,ASN00077016,-35.9742,143.61
9399,ASN00077017,-36.0,143.55
9400,ASN00077018,-35.7344,142.3703
9401,ASN00077019,-35.9167,142.1667
9402,ASN00077020,-35.9,142.8
9403,ASN00077021,-35.5405,143.5286
9404,ASN00077022,-35.6,143.8
9405,ASN00077023,-35.6692,143.3764
9406,ASN00077024,-35.45,143.6333
9407,ASN00077025,-35.4609,143.6286
9408,ASN00077026,-35.6071,142.5811
9409,ASN00077027,-35.9653,143.7809
9410,ASN00077028,-35.7955,142.8768
9411,ASN00077029,-35.7,143.3
9412,ASN00077030,-35.9963,143.0353
9413,ASN00077031,-35.85,143.1667
9414,ASN00077033,-35.3833,142.1869
9415,ASN00077034,-35.9296,143.4992
9416,ASN00077035,-35.8974,141.995
9417,ASN00077036,-35.8309,141.9367
9418,ASN00077037,-35.8718,141.8189
9419,ASN00077039,-35.5046,142.8493
9420,ASN00077040,-35.5254,142.7267
9421,ASN00077041,-35.4003,142.4387
9422,ASN00077042,-35.3406,143.5533
9423,ASN00077047,-35.3633,142.9853
9424,ASN00077048,-35.4699,143.2669
9425,ASN00077049,-35.3667,143.1
9426,ASN00077051,-35.9417,141.935
9427,ASN00077052,-35.6803,142.6664
9428,ASN00077053,-35.8167,143.0333
9429,ASN00077054,-35.4667,142.3
9430,ASN00077055,-35.4667,142.4667
9431,ASN00077056,-35.8517,143.5192
9432,ASN00077076,-35.9167,143.75
9433,ASN00077079,-36.0086,143.3719
9434,ASN00077081,-35.8667,143.2333
9435,ASN00077082,-35.9338,142.2805
9436,ASN00077083,-35.8966,141.9915
9437,ASN00077084,-35.35,143.55
9438,ASN00077087,-35.7253,142.3656
9439,ASN00077088,-35.987,142.915
9440,ASN00077093,-35.9472,141.0311
9441,ASN00077094,-35.3766,143.5416
9442,ASN00077095,-35.6704,142.2688
9443,ASN00078000,-36.3575,142.3339
9444,ASN00078002,-36.1,143.1
9445,ASN00078003,-36.105,142.6081
9446,ASN00078005,-36.0667,142.4167
9447,ASN00078008,-36.3,141.45
9448,ASN00078009,-36.3,141.5
9449,ASN00078010,-36.4644,142.0327
9450,ASN00078011,-36.4,143.0
9451,ASN00078013,-36.3986,141.8797
9452,ASN00078014,-36.2578,141.8587
9453,ASN00078015,-36.3092,141.6486
9454,ASN00078016,-36.6064,142.3608
9455,ASN00078019,-36.3,142.1
9456,ASN00078023,-36.4,141.45
9457,ASN00078025,-36.3664,141.1144
9458,ASN00078027,-36.2833,142.85
9459,ASN00078028,-36.1526,141.7586
9460,ASN00078029,-36.46,142.5858
9461,ASN00078031,-36.3347,141.6367
9462,ASN00078033,-36.3009,141.7719
9463,ASN00078034,-36.3667,140.9833
9464,ASN00078035,-36.35,142.5
9465,ASN00078036,-36.15,142.8
9466,ASN00078037,-36.25,142.4
9467,ASN00078038,-36.2705,142.2165
9468,ASN00078039,-36.1481,142.8597
9469,ASN00078040,-36.2882,141.7347
9470,ASN00078041,-36.2483,143.1793
9471,ASN00078042,-36.0786,143.225
9472,ASN00078043,-36.1114,141.4182
9473,ASN00078045,-36.5167,142.1667
9474,ASN00078071,-36.1,141.1
9475,ASN00078072,-36.3697,142.9709
9476,ASN00078074,-36.425,141.3347
9477,ASN00078075,-36.2131,140.9956
9478,ASN00078076,-36.4667,142.4
9479,ASN00078077,-36.2614,142.405
9480,ASN00078078,-36.3725,141.2427
9481,ASN00078080,-36.2968,142.0251
9482,ASN00078086,-36.14,141.9878
9483,ASN00079000,-37.2,143.4
9484,ASN00079002,-36.9532,143.1976
9485,ASN00079003,-36.6994,143.1594
9486,ASN00079004,-37.15,142.65
9487,ASN00079007,-36.9833,141.4667
9488,ASN00079008,-36.9389,141.8714
9489,ASN00079009,-37.1,143.1
9490,ASN00079010,-36.7768,142.3937
9491,ASN00079011,-37.0364,141.2967
9492,ASN00079012,-37.1,141.0
9493,ASN00079013,-37.2,143.3
9494,ASN00079014,-37.1778,143.1529
9495,ASN00079015,-36.8721,142.6308
9496,ASN00079016,-36.7281,142.7303
9497,ASN00079017,-36.7181,141.4729
9498,ASN00079018,-36.8267,141.4681
9499,ASN00079019,-37.1847,142.8553
9500,ASN00079020,-37.2,142.5
9501,ASN00079021,-37.1659,141.5919
9502,ASN00079022,-37.0825,141.5631
9503,ASN00079023,-36.6613,142.0687
9504,ASN00079025,-36.8639,141.4797
9505,ASN00079026,-37.0333,142.5833
9506,ASN00079027,-37.0061,143.1317
9507,ASN00079028,-36.6722,142.2991
9508,ASN00079029,-36.7,142.9
9509,ASN00079031,-36.9865,143.2727
9510,ASN00079032,-36.8612,142.9332
9511,ASN00079034,-37.3011,142.7656
9512,ASN00079035,-36.6215,142.4739
9513,ASN00079036,-36.7416,141.9429
9514,ASN00079037,-36.9,143.1137
9515,ASN00079039,-36.9065,143.3384
9516,ASN00079040,-36.6189,143.2631
9517,ASN00079042,-37.1,142.8
9518,ASN00079043,-36.8,143.3
9519,ASN00079046,-37.0936,142.4344
9520,ASN00079047,-37.0,142.35
9521,ASN00079048,-36.8,143.2
9522,ASN00079050,-37.3162,142.6975
9523,ASN00079051,-37.0432,142.6354
9524,ASN00079052,-37.23,141.9609
9525,ASN00079071,-36.9681,141.0834
9526,ASN00079073,-37.1931,142.6081
9527,ASN00079074,-37.1394,142.5196
9528,ASN00079075,-36.6287,142.6321
9529,ASN00079076,-37.05,141.7167
9530,ASN00079077,-36.8676,142.5217
9531,ASN00079078,-37.0607,141.9882
9532,ASN00079079,-36.7913,143.1207
9533,ASN00079080,-37.0717,142.7908
9534,ASN00079082,-36.7007,142.2009
9535,ASN00079083,-36.8698,141.0101
9536,ASN00079084,-36.7331,143.1525
9537,ASN00079086,-36.8637,143.123
9538,ASN00079087,-36.7831,143.1811
9539,ASN00079089,-36.8303,143.1058
9540,ASN00079097,-37.1169,141.8031
9541,ASN00079099,-37.0222,141.2657
9542,ASN00079100,-36.6697,142.1731
9543,ASN00079103,-37.295,142.6039
9544,ASN00079105,-37.068,142.7412
9545,ASN00079107,-36.8132,141.2599
9546,ASN00080001,-35.51,143.825
9547,ASN00080002,-36.116,143.7229
9548,ASN00080003,-36.2667,144.0833
9549,ASN00080004,-35.9741,143.8525
9550,ASN00080005,-36.0261,143.8617
9551,ASN00080006,-36.3,143.4
9552,ASN00080007,-35.9164,145.65
9553,ASN00080008,-35.8,144.2083
9554,ASN00080009,-36.4775,143.3526
9555,ASN00080010,-36.25,144.8
9556,ASN00080012,-36.3667,144.2333
9557,ASN00080014,-36.1348,143.9186
9558,ASN00080015,-36.1647,144.7642
9559,ASN00080016,-36.2833,143.8833
9560,ASN00080017,-36.0407,143.9403
9561,ASN00080018,-36.1,143.4
9562,ASN00080019,-36.1631,143.3297
9563,ASN00080020,-35.9661,144.3712
9564,ASN00080022,-36.0833,145.6833
9565,ASN00080023,-35.7236,143.9197
9566,ASN00080024,-35.8674,143.8007
9567,ASN00080025,-36.15,145.0
9568,ASN00080026,-36.3567,143.7053
9569,ASN00080027,-36.3203,143.735
9570,ASN00080028,-36.3167,145.05
9571,ASN00080029,-36.1509,143.5182
9572,ASN00080032,-36.0167,145.0167
9573,ASN00080033,-35.9,144.0
9574,ASN00080035,-35.8333,144.1167
9575,ASN00080036,-35.9681,144.1073
9576,ASN00080037,-36.2167,144.2333
9577,ASN00080038,-36.15,144.2
9578,ASN00080039,-36.1861,144.0565
9579,ASN00080040,-35.5333,143.9167
9580,ASN00080041,-36.2333,143.7667
9581,ASN00080042,-36.0591,145.2032
9582,ASN00080043,-36.1,145.45
9583,ASN00080044,-35.9977,144.4244
9584,ASN00080045,-36.0,145.1
9585,ASN00080049,-36.3613,144.7108
9586,ASN00080051,-36.3666,143.9522
9587,ASN00080053,-36.4296,144.2498
9588,ASN00080054,-36.2991,144.4317
9589,ASN00080056,-36.2497,144.9531
9590,ASN00080057,-36.2,145.0
9591,ASN00080059,-35.9167,145.4
9592,ASN00080060,-36.05,145.3333
9593,ASN00080061,-36.4183,143.6123
9594,ASN00080063,-36.25,143.6
9595,ASN00080065,-35.8764,145.5461
9596,ASN00080066,-35.9,145.2
9597,ASN00080067,-36.2717,143.3453
9598,ASN00080091,-36.335,145.0638
9599,ASN00080094,-36.2,143.4
9600,ASN00080095,-36.223,144.5367
9601,ASN00080096,-36.0875,144.0922
9602,ASN00080098,-36.2983,144.1393
9603,ASN00080099,-36.4093,143.9752
9604,ASN00080100,-36.1333,145.1
9605,ASN00080101,-36.0918,145.4531
9606,ASN00080102,-36.0597,144.115
9607,ASN00080103,-36.3794,144.2299
9608,ASN00080109,-35.9119,145.6447
9609,ASN00080110,-35.7357,143.9295
9610,ASN00080112,-35.9,144.3167
9611,ASN00080125,-35.8876,145.3879
9612,ASN00080126,-35.7175,143.9111
9613,ASN00080128,-36.2847,143.3341
9614,ASN00081000,-37.0887,143.4747
9615,ASN00081002,-36.7892,143.5437
9616,ASN00081003,-36.7533,144.2825
9617,ASN00081004,-36.2667,146.05
9618,ASN00081005,-36.65,143.9333
9619,ASN00081006,-36.6722,143.5522
9620,ASN00081007,-36.4565,145.6569
9621,ASN00081008,-36.5421,144.7751
9622,ASN00081009,-36.4,145.1
9623,ASN00081010,-36.45,144.8
9624,ASN00081012,-36.3,145.9
9625,ASN00081013,-36.3717,145.7048
9626,ASN00081014,-36.45,144.45
9627,ASN00081015,-36.7333,144.2333
9628,ASN00081016,-36.4963,144.6096
9629,ASN00081017,-36.415,145.9225
9630,ASN00081018,-36.6,144.5
9631,ASN00081019,-36.718,145.1731
9632,ASN00081020,-36.5753,143.8695
9633,ASN00081021,-36.15,145.6
9634,ASN00081023,-36.2167,145.55
9635,ASN00081024,-36.5,145.5
9636,ASN00081025,-36.8333,144.5833
9637,ASN00081026,-36.8339,143.8917
9638,ASN00081027,-36.3,146.0
9639,ASN00081028,-36.7,144.1
9640,ASN00081029,-36.3,145.8
9641,ASN00081031,-36.3667,145.1333
9642,ASN00081032,-36.6837,145.5103
9643,ASN00081033,-36.6436,145.4197
9644,ASN00081034,-36.3989,145.3448
9645,ASN00081035,-36.6146,145.2143
9646,ASN00081037,-36.7833,145.1667
9647,ASN00081038,-36.9422,143.4711
9648,ASN00081040,-36.2,146.2
9649,ASN00081041,-36.534,144.208
9650,ASN00081043,-36.5915,145.0162
9651,ASN00081044,-36.3783,145.4192
9652,ASN00081045,-36.4,145.5
9653,ASN00081046,-36.4436,144.9828
9654,ASN00081047,-36.7729,143.8338
9655,ASN00081048,-36.4431,145.23
9656,ASN00081049,-36.4378,145.2672
9657,ASN00081050,-36.7167,144.7
9658,ASN00081051,-36.1634,145.8838
9659,ASN00081053,-36.5333,145.0833
9660,ASN00081055,-36.1569,146.0125
9661,ASN00081056,-36.2,145.7
9662,ASN00081057,-36.0281,146.0044
9663,ASN00081058,-36.6022,143.9397
9664,ASN00081060,-36.9,144.3167
9665,ASN00081061,-36.8,144.5
9666,ASN00081083,-36.8465,144.5273
9667,ASN00081084,-36.3608,145.4594
9668,ASN00081085,-36.8589,143.7297
9669,ASN00081086,-36.8639,144.3221
9670,ASN00081087,-36.2567,146.0433
9671,ASN00081088,-36.8333,144.2333
9672,ASN00081089,-36.5692,144.0739
9673,ASN00081090,-36.7446,143.6788
9674,ASN00081091,-36.5486,143.6958
9675,ASN00081092,-36.8645,143.9784
9676,ASN00081093,-36.9,144.0833
9677,ASN00081094,-36.4475,144.7611
9678,ASN00081095,-36.5901,145.3118
9679,ASN00081098,-36.7167,144.25
9680,ASN00081100,-36.7682,143.9866
9681,ASN00081113,-36.6667,144.8833
9682,ASN00081114,-36.4344,145.2278
9683,ASN00081115,-36.6284,144.8726
9684,ASN00081116,-36.4556,146.0239
9685,ASN00081117,-36.4717,146.1367
9686,ASN00081118,-36.8093,144.6203
9687,ASN00081120,-36.5886,145.0198
9688,ASN00081121,-36.8444,144.2444
9689,ASN00081122,-37.0382,143.4812
9690,ASN00081123,-36.7395,144.3266
9691,ASN00081124,-36.0294,146.0306
9692,ASN00081125,-36.4289,145.3947
9693,ASN00081127,-36.8867,143.5022
9694,ASN00082000,-36.1135,146.6841
9695,ASN00082001,-36.3702,146.7132
9696,ASN00082002,-36.5483,145.9703
9697,ASN00082003,-36.65,146.0
9698,ASN00082005,-36.1,147.1
9699,ASN00082006,-36.2222,146.2831
9700,ASN00082007,-36.0,147.55
9701,ASN00082008,-36.4552,147.4318
9702,ASN00082009,-36.6085,146.5371
9703,ASN00082010,-36.1491,146.6106
9704,ASN00082011,-36.2003,147.8956
9705,ASN00082013,-36.2,147.8
9706,ASN00082015,-36.3084,146.5229
9707,ASN00082016,-36.7545,145.5727
9708,ASN00082017,-36.4,146.55
9709,ASN00082018,-36.7691,147.6956
9710,ASN00082020,-36.6,146.3
9711,ASN00082021,-36.0964,146.6008
9712,ASN00082022,-36.4472,147.0467
9713,ASN00082023,-36.7,146.4
9714,ASN00082024,-36.1523,147.4938
9715,ASN00082025,-36.8167,145.95
9716,ASN00082026,-36.2833,147.6167
9717,ASN00082028,-36.2,146.9
9718,ASN00082029,-36.456,146.4299
9719,ASN00082032,-36.576,146.3784
9720,ASN00082033,-36.6975,146.2852
9721,ASN00082034,-36.5667,146.7333
9722,ASN00082035,-36.3336,147.7968
9723,ASN00082038,-36.055,146.4783
9724,ASN00082039,-36.1047,146.5094
9725,ASN00082041,-36.1859,146.4694
9726,ASN00082042,-36.8472,145.7308
9727,ASN00082043,-36.7872,145.8225
9728,ASN00082044,-36.4333,147.2
9729,ASN00082045,-36.2161,147.1764
9730,ASN00082046,-36.2506,147.0258
9731,ASN00082047,-36.1871,147.3551
9732,ASN00082049,-36.6425,145.7234
9733,ASN00082051,-36.0,146.4
9734,ASN00082052,-35.9645,147.7374
9735,ASN00082053,-36.3667,146.3
9736,ASN00082054,-36.65,145.8833
9737,ASN00082055,-36.5031,146.6019
9738,ASN00082056,-36.1167,146.9
9739,ASN00082057,-36.3025,146.7299
9740,ASN00082058,-36.3111,146.8381
9741,ASN00082059,-36.4167,146.7667
9742,ASN00082060,-36.1992,148.0244
9743,ASN00082061,-36.7025,146.0342
9744,ASN00082062,-36.0508,147.9389
9745,ASN00082065,-36.2833,147.4
9746,ASN00082067,-36.7333,147.7667
9747,ASN00082068,-36.5293,147.3749
9748,ASN00082069,-36.5531,146.4583
9749,ASN00082076,-36.5353,147.4984
9750,ASN00082083,-36.804,145.418
9751,ASN00082084,-36.7136,145.7603
9752,ASN00082088,-36.1347,146.8889
9753,ASN00082089,-37.0018,145.568
9754,ASN00082090,-36.4793,147.0297
9755,ASN00082092,-36.1821,147.5515
9756,ASN00082093,-36.4658,146.2217
9757,ASN00082094,-36.595,145.865
9758,ASN00082096,-36.9005,145.5228
9759,ASN00082097,-36.1873,147.305
9760,ASN00082098,-36.7497,146.1178
9761,ASN00082099,-36.5171,147.071
9762,ASN00082100,-36.1333,147.0
9763,ASN00082101,-36.4264,146.5106
9764,ASN00082102,-36.143,147.3772
9765,ASN00082103,-36.0243,147.5475
9766,ASN00082105,-36.8314,146.3982
9767,ASN00082107,-36.855,146.0046
9768,ASN00082109,-36.6133,146.1131
9769,ASN00082111,-36.497,146.6634
9770,ASN00082112,-36.6533,146.8567
9771,ASN00082113,-36.5617,146.7125
9772,ASN00082116,-36.6083,146.3583
9773,ASN00082117,-36.1256,147.0995
9774,ASN00082120,-36.51,147.2061
9775,ASN00082121,-36.35,146.3417
9776,ASN00082127,-36.1425,146.2486
9777,ASN00082128,-36.5131,146.4483
9778,ASN00082129,-37.0167,145.8
9779,ASN00082130,-36.2619,146.8556
9780,ASN00082134,-36.6936,145.8785
9781,ASN00082136,-36.7864,145.6081
9782,ASN00082137,-36.3192,146.6803
9783,ASN00082138,-36.4206,146.3056
9784,ASN00082139,-36.2136,147.5394
9785,ASN00082140,-36.8542,145.9381
9786,ASN00082142,-36.9461,146.2197
9787,ASN00082143,-36.7861,145.6581
9788,ASN00082144,-36.8167,145.64
9789,ASN00082145,-36.8753,145.5783
9790,ASN00082146,-36.9322,145.5842
9791,ASN00082147,-36.9217,145.6769
9792,ASN00082148,-36.8278,145.8494
9793,ASN00082149,-36.7858,145.5683
9794,ASN00082151,-36.8628,145.7333
9795,ASN00082153,-36.8206,145.705
9796,ASN00082154,-36.8892,145.6814
9797,ASN00082155,-36.8211,146.1278
9798,ASN00082156,-36.7903,146.28
9799,ASN00082157,-36.74,146.34
9800,ASN00082158,-36.7478,146.5362
9801,ASN00082162,-36.5775,146.8203
9802,ASN00082163,-36.6364,146.5547
9803,ASN00082165,-36.9502,146.0095
9804,ASN00082166,-36.4186,146.5572
9805,ASN00082167,-36.5344,146.2181
